USERNAME,EMAIL,ACCOUNT_NAME,ACCOUNT_ID,ACCOUNT_LEVEL,WINS,LOSSES,WIN_RATE,LEAGUE_POINTS,RANK,TIER,OVERALL_SCORE,ROLE,SCHEDULE_TIME_START,SCHEDULE_TIME_END,AGREEABLENESS,CONSCIENTIOUSNESS,EXTRAVERSION,NEUROTICISM,OPENNESS
HeePfannerstill,kiera.bauch@hotmail.com,SashaKlotz,4d257b6c-17a8-4a7b-9f60-9dd15566ba2c,78,120,62,65.9,344,II,DIAMOND,2178,TOP,22,1,4.5,3.2,3.1,4,4.1
LillieKertzmann,rolando.kuhic@hotmail.com,BobKatz,ce642369-c455-4b6a-a333-ed00043bf52d,424,137,112,55,251,I,BRONZE,824,ADC,10,14,3.3,4.2,4.3,1.3,4.8
CarmeloDurgan,merrill.pollich@yahoo.com,SueCase,369cbd30-0944-4a6d-8779-1cdbf087b892,229,151,102,59.7,206,IV,PLATINUM,2129,ADC,5,7,3.7,1.8,2.7,3.4,1.7
MadisonHarris,shelba.dibbert@gmail.com,MaxPower,6641b296-a5a7-47d0-b0a9-13e86fb6ff06,115,202,148,57.7,216,I,GRANDMASTER,2915,JUNGLE,12,13,1.1,3.6,3.9,3.5,1.3
LeslieChristiansen,cherish.rempel@yahoo.com,MartyGraw,91fc0357-f2cc-4279-ad34-8c891fc5a507,324,354,264,57.3,253,I,MASTER,3124,SUPPORT,1,2,3.8,1.5,2.4,3.2,4.4
TreasaKassulke,sharilyn.braun@yahoo.com,BillFoldes,1c4fd0b2-9571-425a-ba32-1bf540b247da,281,78,46,62.9,213,I,GRANDMASTER,3081,ADC,17,21,4.9,4.5,3.7,4.7,4.5
ChristenReilly,dimple.halvorson@hotmail.com,LouiseE.Anna,09350183-ca95-4e51-9507-ad99443b70b2,234,333,311,51.7,3,I,CHALLENGER,3034,ADC,0,2,3.7,3.8,3.8,2.2,3.1
RamonitaWilderman,meda.buckridge@hotmail.com,RichMann,52bcf20b-3781-4e28-9eee-f5d7b924c108,382,348,304,53.4,91,I,MASTER,3182,JUNGLE,20,0,3.4,3.8,3.1,1.6,1.7
TrishaFeest,shayna.robel@gmail.com,DarrellB.Moore,bca51ca0-6120-48c8-a5ab-a235ba617b4c,581,39,24,61.9,84,I,MASTER,3381,MID,18,22,2.3,4.4,1.9,3.2,3.7
DwightDooley,ellan.price@gmail.com,DiOBolic,d5a7ca75-4f6a-4ce5-8d80-661691380c57,682,182,188,49.2,5,I,MASTER,3482,MID,21,1,2.8,3.5,2.9,1.6,3.7
LoydRatke,jules.pfeffer@gmail.com,AliGaither,1570fa37-a867-4f46-a01e-f23ce8d1d244,651,173,117,59.7,62,I,CHALLENGER,3451,JUNGLE,7,9,1.7,4,4.6,3.6,3.6
HipolitoQuigley,rodrick.dietrich@yahoo.com,MollyKuehl,2eb6d370-76ec-4624-8d8c-ccd8ec3037da,67,94,82,53.4,10,I,MASTER,2867,MID,1,3,1.4,2.9,3.7,4.9,1.4
KaceyWest,vanita.walter@gmail.com,ParkA.Studebaker,b2b06169-49ea-47e0-ae81-053c42e87139,294,35,21,62.5,1,III,PLATINUM,2094,MID,9,12,2.1,1.3,1.3,3.7,2.8
Mr.AllineHaag,mario.howell@hotmail.com,JoyRider,8c91dcdd-3a41-42a3-b04b-8e41890f7471,580,77,49,61.1,68,II,GOLD,1880,TOP,9,13,3.7,3.5,1.9,3,3.2
JosefineReilly,jasper.waters@yahoo.com,CarsonO.Gin,9db26b9a-7326-49fb-b765-4fbcb8aa3571,596,158,120,56.8,36,I,MASTER,3396,ADC,3,6,4.5,3,3,3.8,1.1
DaneCrooks,marquitta.smith@hotmail.com,DougUpdegrave,295653b8-53a8-4403-acca-2e1f71a7b5f7,151,86,62,58.1,1,I,BRONZE,551,MID,14,17,2.2,4.3,2.4,2.3,3.7
MelodiCrist,cherelle.streich@yahoo.com,MortTallity,76b668b1-3e63-41bc-b730-6ea2473773d9,269,92,77,54.4,135,I,PLATINUM,1869,TOP,13,14,4.6,2.2,3.4,3.5,3.4
IdaliaKilback,catina.lockman@hotmail.com,JadeStone,4b85ff6f-a393-49d3-8908-a35ae1a59d74,344,94,57,62.3,0,IV,SILVER,1444,JUNGLE,7,11,4.1,1.1,2.9,1.4,2.3
JennySchaefer,bruce.lowe@yahoo.com,JuanNightstand,5015321c-f024-45ed-bb42-bba43b537e2b,343,196,156,55.7,172,III,SILVER,1343,MID,23,3,4.1,3.9,2.1,1.1,3.9
MosheRenner,carl.fay@hotmail.com,ElmerSklue,81c541a9-5cda-40a3-8c3f-02769dd157f6,267,100,61,62.1,15,I,CHALLENGER,3067,TOP,3,7,1.5,1.5,3,4.1,1.8
LoydMurray,roslyn.mayer@hotmail.com,ValVeeta,d66fac88-fd18-4846-9edf-382c507d4993,275,131,90,59.3,74,I,MASTER,3075,TOP,18,19,2,3.5,2,2.2,3.8
Mr.JeanetteStiedemann,linh.bechtelar@yahoo.com,MistyWaters,8c56d1bc-5adf-48df-b1d0-b41259c87de3,42,216,171,55.8,935,IV,PLATINUM,1942,MID,3,7,4.1,4.5,4.2,2.5,1.6
OleviaRolfson,elmo.orn@hotmail.com,MauriceMinor,42888a6b-f973-47f1-ad44-e5f2d395d981,521,126,83,60.3,953,IV,PLATINUM,2421,TOP,10,13,4.5,3.6,2.5,2.5,2.1
MaryroseRau,willis.leffler@hotmail.com,DuaneDeVane,aa220522-ae2d-4c3e-aa15-a3f3eb9919ea,292,295,247,54.4,1007,IV,DIAMOND,2592,TOP,14,16,2.7,3.5,1.9,1.4,1.7
GavinDavis,suzanna.goyette@hotmail.com,FrankN.Beans,fd5fc10a-fec8-4ca3-8f90-3ed116399596,90,127,82,60.8,968,I,CHALLENGER,2890,SUPPORT,8,11,1.8,1.7,2.2,1.4,3
ChrisBartolettiV,jonah.stokes@yahoo.com,MidasWell,234cf623-717c-4616-823f-e944718faaf4,28,461,403,53.4,954,I,CHALLENGER,2828,MID,13,17,2.2,4,3.3,2.9,4.5
RamiroDickinson,helga.frami@hotmail.com,BeaSting,9a88f9c0-7859-4031-9a9c-dffc157f3fc0,560,276,191,59.1,800,I,GRANDMASTER,3360,JUNGLE,17,20,4.1,1.1,2.8,1.9,2.2
OlgaDaugherty,danita.anderson@hotmail.com,RobinMoney,34af2cb0-ca86-4df6-a074-4d1f82b4daa3,153,400,369,52,885,II,PLATINUM,1853,TOP,19,23,4,4.9,1.5,3.9,2.9
Mr.ReneHackett,lonny.marks@hotmail.com,AliGator,7db28539-fdfc-4e52-bb21-15823df260a4,441,391,324,54.7,1030,II,GOLD,1741,JUNGLE,1,5,2.6,2,2.3,4.7,1.7
RogerStrosin,jeniffer.hessel@gmail.com,NeilDown,7d46441c-3992-49dc-a6fc-7cf0b3e15d80,355,548,501,52.2,895,I,MASTER,3155,TOP,7,8,1.3,2.6,4.1,2.3,1.1
StanDietrich,elanor.sanford@gmail.com,LisaNeucar,81e6b310-db57-4dbc-a4cf-f4e301014f71,309,118,68,63.4,1106,II,BRONZE,809,TOP,20,22,4.8,4.7,2.8,2.2,2.1
MathildeHintz,sheilah.lueilwitz@hotmail.com,TishHughes,08468cdd-0a7d-492a-a420-e5d6f6357cbd,561,1033,996,50.9,793,I,GRANDMASTER,3361,TOP,2,3,2.1,1.1,4.6,4.9,4.2
TitusMarvin,carlie.kling@yahoo.com,JackPott,0fcba4f6-754f-4572-8e8c-792b8d2825d1,222,185,163,53.2,109,I,GRANDMASTER,3022,TOP,8,10,1.4,1.4,3.6,3.8,1.9
SandyWelch,blake.jacobi@gmail.com,TanyaHyde,12bd5e2a-3c42-41ec-91e6-77fe6fffa96b,329,274,242,53.1,278,I,CHALLENGER,3129,MID,5,8,2.6,4.9,1.5,2,1.9
LamontZieme,zackary.baumbach@yahoo.com,MikeCzech,0c8d28c3-a79d-4f23-91ba-b187ce93ffaa,651,58,54,51.8,46,IV,GOLD,2151,JUNGLE,12,13,1.2,4.4,3.1,4,3.4
TerryNienow,treva.rutherford@hotmail.com,LeighKing,f45368fb-bd46-44d5-9800-0027021c43e9,406,123,125,49.6,19,II,SILVER,1306,MID,10,11,3.3,2.5,2,3.1,4.4
JacqueWindler,karri.botsford@hotmail.com,ChipMunk,b2a423fb-15ec-499b-b4e8-e796ebbf02ef,182,499,487,50.6,122,I,GRANDMASTER,2982,SUPPORT,6,8,4.3,2.2,1.9,5,2.5
MadeleneHagenes,tilda.ziemann@gmail.com,PennyBunn,476e7ba8-1413-4986-80df-49e708f4ed33,355,276,244,53.1,64,I,PLATINUM,1955,MID,7,11,5,2.9,3,1.6,4
EulahConn,angie.johnston@yahoo.com,AprilSchauer,7c084a8b-c2ea-42a3-96a9-c12895a71c56,235,354,316,52.8,71,III,BRONZE,835,TOP,22,2,3.2,2.5,4.3,4.3,4.9
EmmyLakin,carroll.klein@hotmail.com,IonaFrisbee,f2f2799f-dc61-4b23-81c3-d3b2dad50950,269,79,65,54.9,0,II,SILVER,1169,JUNGLE,17,18,3,4.3,2.9,2.7,2.4
Ms.OrvilleKeeling,jennefer.white@gmail.com,BerthaD.Blues,8de350ba-c287-4a83-b40a-8a9b2ee8791f,8,148,149,49.8,8,I,GRANDMASTER,2808,JUNGLE,15,17,2.1,2.7,4.1,1.1,4.8
EzequielConnellyMD,edwin.bernier@gmail.com,HarryR.M.Pitts,21d58961-37d9-46c9-8f75-57ce329c725c,212,251,251,50,0,II,GOLD,1512,ADC,20,22,3.9,4.2,2.2,2.5,4.9
EnochGislason,trisha.grimes@yahoo.com,BrandonIrons,51fb83d5-9b62-4035-b33e-ab9e0cbb19d8,124,218,199,52.3,104,I,CHALLENGER,2924,JUNGLE,13,15,1,2.2,2.6,4.9,4.1
PatrickHuel,clare.jacobson@hotmail.com,ScottShawnDeRocks,3a109565-e297-4e0a-9778-dfb234cfc6d4,37,245,188,56.6,33,I,BRONZE,437,ADC,7,11,5,3.4,4.5,3.2,1.1
HalSauer,kathrin.monahan@yahoo.com,AnitaBathe,0ae08e61-b2bb-40bc-b9a4-15f3cc2105fd,417,308,298,50.8,71,IV,BRONZE,1117,SUPPORT,12,14,3.5,2.8,2.8,2.6,1.1
FedericoDurgan,kerry.ruecker@yahoo.com,RickShaw,90868774-f4ab-4d15-bf93-27fd91d462cc,231,367,343,51.7,209,III,IRON,431,TOP,0,1,4.7,2.2,3.3,1.8,4.9
MarloWisozk,charles.stamm@hotmail.com,EmeraldStone,8117c4ef-0bf5-4014-a519-1be684641d77,660,104,68,60.5,239,III,GOLD,2060,SUPPORT,17,18,4.8,2.4,2.1,4.3,3.1
DinoHackettMD,lorrie.abbott@gmail.com,NickL.Andime,e41ae092-262b-4057-be57-4994b367ad6d,694,98,42,70,477,II,SILVER,1594,SUPPORT,17,21,4.3,2,3,1.9,3
Mr.BenjaminFriesen,elisha.reilly@gmail.com,PhilA.Mignon,80ebf8db-b01b-4394-b935-6df3da7fc786,499,145,91,61.4,200,III,IRON,699,SUPPORT,15,18,2.1,4.2,1.9,4,3.6
MohammadKris,rea.botsford@hotmail.com,SueRidge,4ae43492-2d1d-4c8d-84d8-4a5dea4c6656,534,243,197,55.2,242,I,MASTER,3334,TOP,5,8,4.4,3.6,1.6,1.6,2
DeanaGaylord,frances.schaden@yahoo.com,DougWitherspoon,3b6aada1-3897-42f8-b986-14ad9a753775,140,255,204,55.6,253,I,GRANDMASTER,2940,ADC,7,9,1.2,4.3,3.2,1.7,3.1
NealStroman,damian.stanton@gmail.com,CandyBarr,c2fe6220-9e87-4fdc-9a45-24a9e34c0d4c,382,58,24,70.7,253,I,GRANDMASTER,3182,MID,8,12,3.9,1.3,2.1,1.8,2.5
DeborahTowne,dulce.konopelski@yahoo.com,I.Ball,fcb99f7b-f3c7-455d-bfd1-9047b3d841e7,215,123,68,64.4,314,I,GRANDMASTER,3015,TOP,12,16,1.8,4.2,2.4,1.7,2.6
LavondaParisianDVM,nguyet.bins@gmail.com,LeighKing,93ef4ca5-4085-46df-9024-94cbea150f97,532,80,55,59.3,204,II,PLATINUM,2232,MID,2,6,3.6,1.6,2.5,3.9,2.7
ElroyZemlak,ty.rempel@hotmail.com,RickKleiner,453f30aa-1b77-4870-88d1-36bc85326175,162,62,19,76.5,227,I,CHALLENGER,2962,JUNGLE,9,12,4.6,3.8,1.8,1.6,2.6
FaustinaSatterfield,ezra.steuber@gmail.com,TrinaForest,c7ad9301-9838-46ae-8ff3-ccca92bb26aa,484,65,22,74.7,433,II,IRON,584,JUNGLE,22,2,1.8,3.1,1.5,1.1,2.1
HaroldGorczany,jestine.wehner@yahoo.com,RockyBeach,5b9b2dc3-4813-4ba8-b32a-daf6290c0629,31,159,122,56.6,215,I,GOLD,1231,ADC,14,17,4.7,3.5,3,2.4,1
Dr.PrudenceVeum,elton.glover@yahoo.com,LynnMeabuck,4af02703-22aa-428c-b8cf-2d8e017cb55e,574,76,31,71,216,IV,BRONZE,1274,ADC,16,17,1.3,2.8,2.4,4,1.4
FatimaCremin,suanne.pollich@yahoo.com,DrewBlood,93244619-bcfe-4bf5-b989-ec61706d0338,270,209,183,53.3,20,I,GRANDMASTER,3070,SUPPORT,10,12,4.4,4.4,4.2,1.9,1.8
MarlenaWillms,edmundo.botsford@yahoo.com,ParkA.Studebaker,67070013-d0c6-4d4d-a28f-813b715706b5,267,209,186,52.9,82,I,GRANDMASTER,3067,TOP,12,14,2.5,4.3,4.1,2.2,4.1
KarenaBorer,jodie.rohan@hotmail.com,SimonSwindells,c902d8f2-5b6c-483f-9418-5c732b5adaec,476,58,33,63.7,0,I,BRONZE,876,ADC,22,23,5,4.2,2.2,2.8,1.9
Ms.MaricruzVeum,wilson.mckenzie@gmail.com,KentCook,d463d791-6780-4269-a6a8-90c3e52a3ea7,222,32,18,64,124,IV,DIAMOND,2522,JUNGLE,12,13,1.1,4.6,4.9,4.9,1.8
DeweyWolf,shawnna.koch@yahoo.com,AnitaJob,858f04b8-6630-4640-9f6b-f728bc76d898,576,129,118,52.2,42,I,GOLD,1776,SUPPORT,2,4,2.2,5,2,4.4,4.2
MissMaxieLittel,garland.hyatt@yahoo.com,DinahMight,8d6242e7-c764-4449-94ff-f7f0a8d96bbf,118,175,153,53.4,9,III,IRON,318,SUPPORT,11,12,4.9,1.2,1.6,1.1,4.7
BeatrizSchulist,isabel.feeney@yahoo.com,AliGator,cb08d3c4-25ee-4835-855e-41765ebbf839,470,167,136,55.1,48,IV,DIAMOND,2770,TOP,23,2,3.4,4.4,4.8,3.3,1.5
LuisaRempel,tenisha.wolf@yahoo.com,MarcusAbsent,b31f15cc-ddf3-4fec-a8b3-e5d915872d20,675,171,142,54.6,55,I,GRANDMASTER,3475,JUNGLE,21,1,1.1,1.4,4.9,1.5,1.3
Mrs.EmeraldWitting,yuk.ernser@yahoo.com,MarjOram,29aa0ab1-7211-4e65-8e06-c40fb4c60101,576,69,53,56.6,20,I,GOLD,1776,TOP,21,0,1.8,4.4,3.4,2.6,1.9
AntonKris,angelique.lubowitz@yahoo.com,ClaraNett,9867b3bc-8799-4470-9fe6-15d40e208528,606,212,186,53.3,47,IV,DIAMOND,2906,JUNGLE,1,3,4.3,1.9,1.2,2.8,1.6
AlanaAuer,linnie.schumm@yahoo.com,HowardI.No,cb60137d-a8c5-4319-9b63-c2fe9cb2920a,156,125,97,56.3,1,IV,DIAMOND,2456,SUPPORT,22,0,4.6,3.3,3.5,4.3,2.6
LavernHermann,anthony.will@hotmail.com,BrookeWaters,81b9974f-23e5-4aa5-8984-cfde561828ce,651,188,180,51.1,19,III,PLATINUM,2451,TOP,16,17,1.6,3.4,3.4,2.4,1.4
Mr.CoryHagenes,dallas.schoen@hotmail.com,RayZenz,d13cc183-7d86-44c8-9f36-1147a28de931,278,91,76,54.5,31,III,IRON,478,TOP,20,22,4.9,1.7,4,1.5,1.3
CarlottaRodriguez,nathaniel.abernathy@gmail.com,SharonA.Burger,612a9ab9-44b5-4072-8b76-e1c959e6833f,686,848,766,52.5,1296,I,CHALLENGER,3486,JUNGLE,5,8,3.1,2.5,4.2,2.9,2.6
CyndiCollinsIV,normand.runolfsson@yahoo.com,GenePoole,55b65f62-f239-4cd6-a7b5-29157963550c,123,304,262,53.7,888,I,IRON,123,TOP,17,18,1.6,2.7,3.4,1.1,2.2
PortiaPadberg,madalene.fahey@yahoo.com,WilmaLeggrowbach,0049eecd-8cfd-4b7a-80ab-602f9bf6ad5a,25,447,395,53.1,990,I,PLATINUM,1625,MID,1,2,1.4,2,1.4,2.3,2
Mr.DickDare,kari.dickinson@gmail.com,EarlE.Byrd,843ce7d5-2376-4f3c-9d87-9414145e6451,96,278,223,55.5,827,I,DIAMOND,2096,ADC,18,19,3.6,4.2,4.9,2,3.6
AdellCorwin,clarisa.green@yahoo.com,HaywoodJashootmee,970e5876-1c5e-492f-be9d-52d6d09814bd,541,470,419,52.9,859,II,BRONZE,1041,SUPPORT,11,13,2.1,3,4.2,1.6,4.5
JuleeBailey,molly.koss@hotmail.com,DougWitherspoon,07975716-9d55-4ad0-8c6e-d0ed5b4cfc8f,402,913,866,51.3,995,II,PLATINUM,2102,ADC,11,15,2.6,3.8,4.2,3.4,2.1
CherriBernhard,robbie.berge@yahoo.com,MillyMeter,825ab3f5-3d87-4999-8d95-88cd2dcbf9f7,112,492,446,52.5,842,I,BRONZE,512,SUPPORT,0,1,2.3,4.5,4.7,2.5,2.4
JordanHeathcote,quinn.bernhard@gmail.com,BrandonCattell,d3296e89-3a25-4a16-b81d-b27b757884f8,600,148,90,62.2,1113,I,GOLD,1800,ADC,16,17,4.5,3.6,3.9,3,1.9
ShaynaLakin,darrel.leannon@gmail.com,SeymourLegg,6b866e1c-0897-45e9-bc44-f104251cf759,20,366,321,53.3,921,III,PLATINUM,1820,SUPPORT,18,20,1.6,4.4,2.8,3.6,2.9
TuPrice,dave.yundt@gmail.com,LowdenClear,d0b05f47-24c7-423a-a417-610b80025a40,346,232,182,56,948,I,GOLD,1546,MID,13,17,1.9,2.9,1.9,4.9,4.5
BarbDenesikIV,eleonore.leffler@yahoo.com,AnnaSasin,c1f7f7bc-b3d0-4f6f-a7d1-ca222f1899a8,456,422,398,51.5,789,II,DIAMOND,2556,JUNGLE,7,8,4.3,2,3.3,4.5,2.9
Ms.DelorasSchinner,chi.hahn@gmail.com,RockyRhoades,4dca50cf-1dde-4d79-aa6e-3630f824e493,171,319,269,54.3,953,I,IRON,171,ADC,22,23,2.7,1.3,3.5,1.3,3.2
PokAuer,deidre.feil@hotmail.com,OwenMoney,9c5b29e4-fc84-4ff1-a906-5affa1c4c37e,362,485,442,52.3,833,IV,GOLD,1862,SUPPORT,18,19,2.6,4.1,2.2,2.8,4.3
FrancisBeier,aura.gutkowski@gmail.com,WillPower,40c0ad7c-dc12-4c5f-a701-53ccc99a75c7,355,114,100,53.3,237,IV,BRONZE,1055,ADC,8,12,3.7,3,4.9,2,2.1
EveretteLebsack,diego.konopelski@gmail.com,MidasWell,98af68cc-8e72-4d78-9ae1-1cb813679ed4,337,165,156,51.4,233,II,IRON,437,JUNGLE,7,11,3.4,1.8,4.8,3.2,2.7
HermanJacobi,hiroko.ruecker@gmail.com,LilyPond,48a14582-cffd-4776-bf5c-66c260a1d6d1,439,432,430,50.1,133,IV,SILVER,1539,ADC,21,22,3.9,3.9,4.7,2.3,4.7
Ms.SaulConn,barry.jacobson@yahoo.com,CarlArm,373881b3-ed57-411c-a36c-ddc77c6bde3e,39,181,167,52,84,I,GRANDMASTER,2839,ADC,7,8,3.3,2.8,1.8,2.3,3.5
EduardoKoss,rosia.schamberger@gmail.com,XavierBreath,b093c4c0-423e-451c-9c90-7a6b29043212,234,77,47,62.1,1,I,PLATINUM,1834,JUNGLE,16,20,3.9,3.5,4.7,3.2,2.1
ArlieWillms,christian.padberg@gmail.com,AnnieBuddyhome,34632bee-da3c-4332-8777-9dafed7b3c12,376,67,57,54,1,I,MASTER,3176,ADC,7,11,4,3.9,3.2,1.9,2.3
Dr.NicolasaTorp,candy.hilll@gmail.com,TishHughes,4e9d7b27-da5e-4b71-af22-f2637442be4b,182,470,446,51.3,197,II,SILVER,1082,SUPPORT,2,5,2.2,3.8,1.6,1.2,5
IrenaLynchI,hank.lockman@hotmail.com,FrankN.Beans,f50460c9-97ab-4598-895c-d0b723268fd0,277,206,151,57.7,52,III,SILVER,1277,JUNGLE,16,17,4.4,2.3,2,1.5,3.8
ArturoRath,damien.friesen@yahoo.com,RustyFossat,af87c3a2-cd34-4685-9ef8-bf7faab239d2,246,188,140,57.3,67,III,IRON,446,SUPPORT,11,15,4.5,3.9,2.4,1.7,1.4
Ms.ClevelandGrant,drusilla.paucek@yahoo.com,MoeSkeeto,c0f87359-206d-46d7-ae4d-1555c6c84a65,349,133,124,51.8,34,I,CHALLENGER,3149,ADC,4,7,1.2,4.6,3.7,4,3.6
Dr.MarcellusPredovic,kylie.kilback@yahoo.com,DustyCarr,b0a88183-723e-431c-8ded-c8976293bb8c,379,72,65,52.6,306,I,GRANDMASTER,3179,SUPPORT,5,6,3.7,3.4,1.8,4,2.9
EunKirlin,gaston.lemke@yahoo.com,B.A.Ware,19a88080-78d8-4633-82ce-862837a14710,260,115,92,55.6,124,IV,PLATINUM,2160,TOP,16,18,3.7,1.5,2.5,3.6,3.6
SeasonKautzer,lindsey.collins@yahoo.com,ArtExhibit,37398e67-ed9f-48f0-96c0-ab0a12dada91,543,219,193,53.2,1,II,DIAMOND,2643,TOP,8,11,3.4,4.2,2.2,2.6,3.8
SherylMorissetteV,lacresha.rutherford@gmail.com,MistyWaters,96af8a84-4cf6-4224-87bc-f2a11601f9cc,376,220,186,54.2,224,II,BRONZE,876,MID,2,5,1.2,2.9,1.6,2.3,2.6
MissEthanMcDermott,carlyn.stracke@yahoo.com,RosiePeach,50d66b66-5c25-4ba9-b5ad-2096def64898,459,150,119,55.8,111,I,SILVER,1259,ADC,5,7,4.5,4.2,4.6,2.2,4.5
ErikaHeidenreich,edgardo.white@gmail.com,HelenaHanbaskett,54f1db5e-7f22-4941-b61c-9b38a78b3580,668,51,40,56,1,I,GRANDMASTER,3468,SUPPORT,19,22,3.9,2.7,4.6,3.5,1.3
LorenJacobson,ghislaine.cormier@gmail.com,HerbieVoor,5ab5a4cb-4613-4df9-9555-b6922bdf3ba0,82,75,44,63,121,IV,IRON,382,SUPPORT,17,20,4.5,4.4,1.5,4,2.7
HortenseJacobi,lakeisha.grimes@yahoo.com,PepeC.Cola,bd7e93bb-c419-4e10-881a-8e4692fd49c5,589,148,119,55.4,1,II,DIAMOND,2689,MID,19,23,4.1,2.1,2.8,3.5,2.3
RudyBatz,hipolito.huel@hotmail.com,ArethaHolly,2476d07a-3c83-4bd9-bda5-4427e9c542d5,260,260,204,56,175,III,IRON,460,SUPPORT,16,19,3.7,2.3,1.1,4.3,2.2
ElisabethKuhn,takisha.gaylord@yahoo.com,BeauTye,959b7cb3-97aa-4222-8b88-aa75f16ba302,477,282,245,53.5,65,IV,IRON,777,ADC,19,20,4,1.9,4.8,1.5,1.7
Mr.SheltonMann,johnathon.marquardt@gmail.com,JackPott,b22fef85-0b7e-49df-addb-72799e815922,541,238,227,51.2,0,II,BRONZE,1041,MID,11,14,1.9,5,2.9,4.7,4.9
LynnaHilpertV,markus.vonrueden@gmail.com,DanSaulKnight,1679e488-5c6f-467c-a3a5-e1e28a0dd79e,675,94,72,56.6,55,II,GOLD,1975,JUNGLE,17,18,1.1,2.5,1.3,4.4,3.8
EmmittVandervort,reginald.erdman@yahoo.com,MarshaDimes,f565fe4f-8879-4364-8c42-f8a76f0473ba,146,79,46,63.2,1,II,IRON,246,TOP,5,6,3.1,2.3,3.5,1.8,3.6
TonaGibson,mercedez.frami@gmail.com,VladTire,1834d295-80b2-429a-aad8-1f1f4c8c3c18,506,290,261,52.6,0,I,CHALLENGER,3306,ADC,4,6,4.9,1,1.2,2.8,4.1
TishKoelpinII,takako.mueller@yahoo.com,BenD.Fender,fa5dcfe3-268d-450f-aa2d-c4c143a191b9,528,242,211,53.4,131,I,CHALLENGER,3328,ADC,7,9,2.9,4.7,1,3.1,1.1
DanteSchowalter,milagros.howe@yahoo.com,MitchAgain,2a79cefb-77f5-44d8-86e6-a837e379e6d8,360,183,160,53.4,137,II,PLATINUM,2060,TOP,20,0,4.7,2.8,2.5,2.8,1.4
RenatoDouglas,kamilah.moore@yahoo.com,MikeCzech,9b25a84e-2a10-43c9-bef0-5f159f1a8810,591,66,28,70.2,1,I,PLATINUM,2191,JUNGLE,1,5,4.6,4.8,2.5,4.8,4
RhonaDonnelly,diedre.johnson@gmail.com,WilmaLeggrowbach,7e97d79b-2b1b-4059-9cf9-f01a10b0d645,549,162,153,51.4,31,I,GOLD,1749,ADC,2,3,3.7,3.7,3.8,4.8,4.7
MaiCremin,amal.welch@yahoo.com,SkipRoper,3a79f8f4-63f6-485f-9a6c-bb3bad208fd0,15,199,143,58.2,85,I,MASTER,2815,MID,23,3,3.1,2.4,3.7,3.3,3.2
EllanMraz,mirtha.dibbert@yahoo.com,JuanDeHattatime,c7aa0822-4aa2-46f8-a620-02e6652555f4,76,56,46,54.9,18,I,GRANDMASTER,2876,MID,6,8,4,3.7,1.6,3.4,3.2
IlseSmitham,jannet.miller@hotmail.com,StewNg,b1a98377-f650-4fb2-8a01-e47684ad7acc,219,222,174,56.1,131,II,GOLD,1519,JUNGLE,13,17,4.2,1.2,1.4,2.5,2.1
WayneHartmann,tambra.reynolds@yahoo.com,TerryAchey,d906274c-bfb9-4c8a-94c6-a2ebea7c3202,269,53,33,61.6,1,I,MASTER,3069,SUPPORT,15,17,1.6,3.4,1.5,1.8,1
EdelmiraCole,arron.gerhold@hotmail.com,JimShorts,73aed24b-850d-4bd8-b47a-691acbfcfa40,347,136,124,52.3,57,I,MASTER,3147,JUNGLE,1,3,1.5,1.9,2.3,2,2.8
Mrs.RyanZemlak,inocencia.streich@hotmail.com,ArielHassle,15f2a0ab-a4c6-4500-a385-c7c1f2050408,108,27,22,55.1,1,I,IRON,108,MID,17,18,4.4,2.8,3.7,2.4,1.5
JereTrantowSr.,stephane.klein@gmail.com,JacquesStrap,5f09ca96-cbe1-4153-9737-6b1d23889ea8,47,215,149,59.1,137,II,SILVER,947,ADC,16,18,1,1.2,1.3,1.1,1.1
DestinyKuvalis,shawana.braun@hotmail.com,PennyWhistler,2b554d67-ddab-43d3-bbbd-ad8c03dd0a08,455,60,48,55.6,30,I,MASTER,3255,JUNGLE,4,7,3.7,1.2,1.3,2.7,3.2
FritzBogan,albert.gorczany@hotmail.com,JeanPoole,54367011-3593-4c72-8d74-c132a1470f79,67,110,80,57.9,35,III,BRONZE,667,ADC,3,4,5,4.8,4.4,4,1.3
CordellKoepp,dante.jenkins@gmail.com,KimPayneSlogan,b37d34c6-1634-4748-9bad-f1c8910cc1eb,306,187,137,57.7,160,III,PLATINUM,2106,SUPPORT,22,23,2.5,1.8,1.6,1.5,3.5
LuisaKuhn,timothy.wiegand@gmail.com,MandyLifeboats,5e946999-dcc0-4b9a-8595-e0e4513c57d2,295,114,95,54.5,0,III,GOLD,1695,TOP,3,7,2.7,2.8,4.3,4.8,1.2
LinLakin,dodie.fay@yahoo.com,RowanBoatman,8f2004a6-7dac-4672-a7a8-88bffbbeefee,520,184,137,57.3,900,II,BRONZE,1020,TOP,23,2,2.3,3,2.7,4.7,1.1
Ms.MarkettaSmith,shona.langosh@gmail.com,ChrisCross,a5d203a6-5c9e-4a65-8657-a0baeb5d491d,469,541,494,52.3,1003,I,DIAMOND,2469,SUPPORT,19,21,2.9,1.9,4.1,1.8,4.2
MonteFarrell,michael.adams@hotmail.com,PegLegge,10b6abb8-7033-4190-924d-efb0966bc889,407,161,119,57.5,829,I,SILVER,1207,JUNGLE,11,14,3.7,4.6,4.1,4.6,3
